INFO 2024-06-07 21:03:53,197 autoreload Watching for file changes with StatReloader
DEBUG 2024-06-07 21:05:07,100 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:05:07,100 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/encodings/idna.py first seen with mtime 1708118050.6041949
DEBUG 2024-06-07 21:05:07,100 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/sql/compiler.py first seen with mtime 1709560671.425177
DEBUG 2024-06-07 21:05:07,100 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/backend/wsgi.py first seen with mtime 1717761686.458237
DEBUG 2024-06-07 21:05:07,101 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:05:07,101 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1709560671.2771738
DEBUG 2024-06-07 21:05:07,101 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1709560671.3211749
DEBUG 2024-06-07 21:05:07,101 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1709560670.9611666
DEBUG 2024-06-07 21:05:07,101 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/corsheaders/middleware.py first seen with mtime 1713333374.7573645
DEBUG 2024-06-07 21:05:07,101 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/middleware/common.py first seen with mtime 1709560671.4491777
DEBUG 2024-06-07 21:05:07,101 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1709560670.9611666
DEBUG 2024-06-07 21:05:07,102 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1709560671.0091677
DEBUG 2024-06-07 21:05:07,102 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:05:07,102 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1709560670.9611666
DEBUG 2024-06-07 21:05:07,102 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1709560670.805163
DEBUG 2024-06-07 21:05:07,103 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1709560671.2771738
DEBUG 2024-06-07 21:05:07,103 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/sessions/middleware.py first seen with mtime 1709560671.2731738
DEBUG 2024-06-07 21:05:07,103 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/cache/backends/locmem.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:05:07,103 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1709560671.3211749
DEBUG 2024-06-07 21:05:07,103 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/migrations/0001_initial.py first seen with mtime 1717765830.064591
DEBUG 2024-06-07 21:05:07,103 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1709560671.0091677
DEBUG 2024-06-07 21:05:07,103 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/sessions/backends/base.py first seen with mtime 1709560671.2771738
DEBUG 2024-06-07 21:05:07,103 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:05:07,104 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/migrations/executor.py first seen with mtime 1709560671.4091768
DEBUG 2024-06-07 21:05:07,104 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:05:07,104 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/middleware/clickjacking.py first seen with mtime 1709560671.4491777
DEBUG 2024-06-07 21:05:07,104 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1709560670.805163
DEBUG 2024-06-07 21:05:07,104 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1709560671.0131676
DEBUG 2024-06-07 21:05:07,104 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1709560671.2731738
DEBUG 2024-06-07 21:05:07,105 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1709560670.805163
DEBUG 2024-06-07 21:05:07,105 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/migrations/recorder.py first seen with mtime 1709560671.413177
DEBUG 2024-06-07 21:05:07,105 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/migrations/__init__.py first seen with mtime 1717765274.7385435
INFO 2024-06-07 21:05:14,040 autoreload Watching for file changes with StatReloader
DEBUG 2024-06-07 21:05:14,040 autoreload Waiting for apps ready_event.
DEBUG 2024-06-07 21:05:14,213 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2024-06-07 21:05:14,228 autoreload Watching dir /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/locale with glob **/*.mo.
DEBUG 2024-06-07 21:05:14,228 autoreload Watching dir /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/locale with glob **/*.mo.
DEBUG 2024-06-07 21:05:14,228 autoreload Watching dir /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/corsheaders/locale with glob **/*.mo.
DEBUG 2024-06-07 21:05:14,266 utils (0.002) 
            SELECT name, type FROM sqlite_master
            WHERE type in ('table', 'view') AND NOT name='sqlite_sequence'
            ORDER BY name; args=None; alias=default
DEBUG 2024-06-07 21:05:14,269 utils (0.001) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=(); alias=default
DEBUG 2024-06-07 21:05:14,313 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/dateparse.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:05:14,313 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/wsgiref/simple_server.py first seen with mtime 1708118051.3641846
DEBUG 2024-06-07 21:05:14,313 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:05:14,313 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_statistics.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.767882
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/http/request.py first seen with mtime 1709560671.4491777
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/images.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/query_utils.py first seen with mtime 1709560671.417177
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/text.py first seen with mtime 1709560671.4691782
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/storage/memory.py first seen with mtime 1709560671.3811762
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/warnings.py first seen with mtime 1712899330.5745647
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/hashlib.py first seen with mtime 1708118050.1362014
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/struct.py first seen with mtime 1708118050.2641995
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/management/base.py first seen with mtime 1709560671.3851762
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_decimal.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.7998817
DEBUG 2024-06-07 21:05:14,314 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1709560671.0091677
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/http/cookies.py first seen with mtime 1708118050.7401931
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/__init__.py first seen with mtime 1712899330.5665648
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/decimal.py first seen with mtime 1708118050.1042018
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/handlers/base.py first seen with mtime 1709560671.3811762
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/apps/registry.py first seen with mtime 1709560670.5691576
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/forms/forms.py first seen with mtime 1709560671.4291773
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/crypto.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/policy.py first seen with mtime 1708118050.4841967
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/models.py first seen with mtime 1709560670.6851602
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1709560671.4211771
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/__init__.py first seen with mtime 1712899330.5785646
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/json_schema.py first seen with mtime 1712899330.5705647
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/asgiref/sync.py first seen with mtime 1711269032.040739
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/cache/backends/base.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:05:14,315 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/translation/reloader.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/sqlparse/keywords.py first seen with mtime 1681817740.5884488
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/exceptions.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/ast.py first seen with mtime 1708118050.0642023
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/termios.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.4798858
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/textwrap.py first seen with mtime 1708118050.2801993
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/urllib/__init__.py first seen with mtime 1708118051.3241851
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/duration.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/loaders/app_directories.py first seen with mtime 1709560671.4571779
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/messages/apps.py first seen with mtime 1709560671.1851716
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/deconstruct.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/sqlite3/dbapi2.py first seen with mtime 1708118051.2121868
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/signals.py first seen with mtime 1709560670.9051652
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/logging/__init__.py first seen with mtime 1708118051.1321878
DEBUG 2024-06-07 21:05:14,316 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/headerregistry.py first seen with mtime 1708118050.4681969
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/__init__.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/transports.py first seen with mtime 1708118050.376198
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/operations.py first seen with mtime 1709560671.4091768
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/mail/message.py first seen with mtime 1709560671.3811762
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/quoprimime.py first seen with mtime 1708118050.4841967
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/urls/utils.py first seen with mtime 1709560671.461178
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/contextlib.py first seen with mtime 1708118050.092202
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/translation/__init__.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/log.py first seen with mtime 1708118050.3481984
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/message.py first seen with mtime 1708118050.4761968
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/base_user.py first seen with mtime 1709560670.9011652
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/sites.py first seen with mtime 1709560670.6891603
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/string.py first seen with mtime 1708118050.2601995
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/_functions.py first seen with mtime 1709560671.4051766
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/calendar.py first seen with mtime 1708118050.0682023
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/zoneinfo/_tzpath.py first seen with mtime 1708118051.4481835
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/selector_events.py first seen with mtime 1708118050.3601983
DEBUG 2024-06-07 21:05:14,317 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/_markupbase.py first seen with mtime 1708118050.160201
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/fields/proxy.py first seen with mtime 1709560671.4211771
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/schema.py first seen with mtime 1709560671.4091768
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/zoneinfo/__init__.py first seen with mtime 1708118051.4441836
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/types.py first seen with mtime 1712899330.5745647
DEBUG 2024-06-07 21:05:14,318 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/schemas.py first seen with mtime 1717791991.0784438
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/base.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_docs_extraction.py first seen with mtime 1712899330.5785646
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/functions/datetime.py first seen with mtime 1709560671.425177
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_zoneinfo.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.2598886
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/options.py first seen with mtime 1709560671.417177
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/queue.py first seen with mtime 1708118050.2162004
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_hashlib.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.783882
DEBUG 2024-06-07 21:05:14,318 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/signature/utils.py first seen with mtime 1702401532.4333816
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/streams.py first seen with mtime 1708118050.3641982
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/views/autocomplete.py first seen with mtime 1709560670.849164
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/autoreload.py first seen with mtime 1709560671.4491777
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/bisect.py first seen with mtime 1708118050.0682023
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/_compression.py first seen with mtime 1708118050.088202
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/checks.py first seen with mtime 1709560670.6851602
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/generic/__init__.py first seen with mtime 1709560671.4771783
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/mime/nonmultipart.py first seen with mtime 1708118050.5041964
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/sqlparse/cli.py first seen with mtime 1681817740.5884488
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/options.py first seen with mtime 1709560670.6891603
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/apps/config.py first seen with mtime 1709560670.5691576
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/difflib.py first seen with mtime 1708118050.1082017
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/expressions.py first seen with mtime 1709560671.417177
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/platform.py first seen with mtime 1708118050.1882007
DEBUG 2024-06-07 21:05:14,319 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1709560670.8451638
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/uploadhandler.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:05:14,320 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/apps.py first seen with mtime 1717765274.7165437
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/csrf.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_posixsubprocess.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.0718913
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/urllib/request.py first seen with mtime 1708118051.328185
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/compatibility/django_4_0.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/cache/__init__.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/fields/related.py first seen with mtime 1709560671.4211771
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/contentmanager.py first seen with mtime 1708118050.456197
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/mime/message.py first seen with mtime 1708118050.5001965
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/middleware/cache.py first seen with mtime 1709560671.4491777
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/encoding.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/forms/renderers.py first seen with mtime 1709560671.4291773
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/importlib/metadata/_functools.py first seen with mtime 1708118050.96019
DEBUG 2024-06-07 21:05:14,320 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/encodings/utf_8.py first seen with mtime 1708118050.7081935
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/concurrent/futures/_base.py first seen with mtime 1708118050.3961978
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/__init__.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/signals.py first seen with mtime 1709560671.4211771
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/operation.py first seen with mtime 1702401532.4253814
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/dataclasses.py first seen with mtime 1708118050.1042018
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/__future__.py first seen with mtime 1708118050.1242015
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/base/features.py first seen with mtime 1709560671.3971765
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/utils.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/engine.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/urls/conf.py first seen with mtime 1709560671.461178
DEBUG 2024-06-07 21:05:14,321 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/multiprocessing/process.py first seen with mtime 1708118051.1561875
